source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[sampling site]	characteristics[biorepository]	characteristics[cell line authentication]	characteristics[passage number]	characteristics[culture medium]	characteristics[sample storage temperature]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[individual]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[ms min charge]	comment[ms max charge]	comment[ms min rt]	comment[ms max rt]	comment[acquisition date]	comment[sample preparation batch]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[instrument]
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140126_EXQ00_RiSc_SA_BREMENHELA_50ms	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-28T10:27:42	BremenHeLa-digest	1	1	20140126_EXQ00_RiSc_SA_BREMENHELA_50ms.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140126_EXQ00_RiSc_SA_BREMENHELA_55ms	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-28T12:58:34	BremenHeLa-digest	1	1	20140126_EXQ00_RiSc_SA_BREMENHELA_55ms.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140126_EXQ00_RiSc_SA_BREMENHELA_60ms	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-28T07:56:53	BremenHeLa-digest	1	1	20140126_EXQ00_RiSc_SA_BREMENHELA_60ms.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T02:03:04	BremenHeLa-digest	1	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T04:35:00	BremenHeLa-digest	1	2	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T07:06:42	BremenHeLa-digest	1	3	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T09:38:35	BremenHeLa-digest	1	4	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T12:10:33	BremenHeLa-digest	1	5	20140129_EXQ00_RiSc_SA_BREMENHELA_UF1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	25 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T18:48:21	BremenHeLa-digest	1	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive;AC=MS:1001911
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	25 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T21:19:59	BremenHeLa-digest	1	2	20140130_EXQ5_RiSc_SA_BREMEN_HELA_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive;AC=MS:1001911
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	25 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-30T23:51:53	BremenHeLa-digest	1	3	20140130_EXQ5_RiSc_SA_BREMEN_HELA_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive;AC=MS:1001911
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	25 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-31T02:23:37	BremenHeLa-digest	1	4	20140130_EXQ5_RiSc_SA_BREMEN_HELA_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive;AC=MS:1001911
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140130_EXQ5_RiSc_SA_BREMEN_HELA_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	25 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-01-31T04:55:35	BremenHeLa-digest	1	5	20140130_EXQ5_RiSc_SA_BREMEN_HELA_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive;AC=MS:1001911
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-02-01T04:11:11	StevenHeLa-digest	1	1	20140201_EXQ00_RiSc_SA_STEVENHELA_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-02-01T06:44:36	StevenHeLa-digest	1	2	20140201_EXQ00_RiSc_SA_STEVENHELA_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-02-01T09:18:11	StevenHeLa-digest	1	3	20140201_EXQ00_RiSc_SA_STEVENHELA_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	120	2014-02-01T11:51:52	StevenHeLa-digest	1	4	20140201_EXQ00_RiSc_SA_STEVENHELA_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-02-01T14:25:35	StevenHeLa-digest	1	1	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-02-01T15:59:22	StevenHeLa-digest	1	2	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
